Request Status,Time from request creation to planned pickup,Proposed Pickup Walk Distance,Destination Lat,Destination Lng,Request Creation Month,Request Creation Day,Request Creation Hour,Request Creation Minute,Request Creation Day Of Week,Time from pickup to dropoff
Completed,6.0,16.4,42.3341502,-71.0969836,11,26,19,40,3,6.15
Completed,6.0,16.4,42.333686709,-71.082221903,11,26,19,56,3,6.45
Completed,6.0,16.4,42.332359222,-71.111976653,11,26,19,56,3,8.23
Completed,5.02,16.4,42.333508011,-71.101820134,11,26,20,2,3,6.8
Completed,6.0,16.4,42.332649209,-71.109967008,11,26,20,8,3,7.63
Completed,6.0,16.4,42.332400613,-71.111777499,11,26,20,41,3,8.3
Completed,6.0,16.4,42.345706929,-71.08553309,11,26,20,55,3,7.05
Completed,6.0,16.4,42.332097736,-71.109781265,11,26,21,23,3,7.93
Completed,10.96,16.4,42.343792888,-71.09810628,11,26,21,34,3,8.83
Completed,2.43,16.4,42.334389602,-71.100891754,11,26,21,35,3,6.15
Completed,4.48,16.4,42.335238218,-71.099031307,11,26,21,41,3,5.23
Completed,6.0,16.4,42.3295795,-71.1040483,11,26,22,1,3,8.22
Completed,6.0,16.4,42.342651474,-71.097770669,11,26,22,20,3,7.57
Completed,6.0,16.4,42.342651474,-71.097770669,11,26,22,20,3,7.57
Completed,6.0,16.4,42.32891843,-71.101913005,11,26,22,24,3,7.73
Completed,2.28,16.4,42.331624828,-71.111551523,11,26,22,32,3,12.78
Completed,6.0,16.4,42.331916802,-71.11180868,11,26,22,52,3,8.17
Completed,6.0,16.4,42.334388611,-71.100891083,11,26,22,52,3,5.9
Completed,4.92,16.4,42.3323049,-71.1118704,11,26,22,53,3,11.48
Completed,3.17,16.4,42.334388611,-71.100891083,11,26,22,55,3,6.3
Completed,2.93,16.4,42.333799232,-71.096838266,11,26,22,55,3,6.22
Completed,5.46,16.4,42.329579487,-71.104048379,11,26,23,51,3,8.22
Completed,6.0,16.4,42.345390735,-71.08556293,11,26,23,53,3,6.78
Completed,5.26,16.4,42.332927794,-71.105652004,11,26,23,54,3,16.05
Completed,5.38,16.4,42.329579487,-71.104048379,11,26,23,54,3,8.47
Completed,4.58,16.4,42.33322918,-71.109108031,11,26,23,54,3,18.37
Completed,4.46,16.4,42.3343897,-71.1008916,11,26,23,55,3,15.47
Completed,3.93,16.4,42.334389602,-71.100891754,11,26,23,55,3,16.05
Completed,3.46,16.4,42.334388611,-71.100891083,11,26,23,56,3,16.63
Completed,19.42,16.4,42.333189772,-71.08285591,11,26,23,57,3,6.67
Completed,16.99,16.4,42.322885064,-71.103204489,11,26,23,59,3,14.63
Cancelled,13.72,954.48,42.314133425,-71.1001404,11,27,0,0,4,18.32
Completed,27.65,16.4,42.325528265,-71.0879739,11,27,0,0,4,8.33
Cancelled,6.0,29.52,42.333191011,-71.08285524,11,27,0,2,4,6.0
Cancelled,5.55,16.4,42.333191011,-71.08285524,11,27,0,2,4,6.5
Completed,12.94,16.4,42.343791897,-71.09810628,11,27,0,15,4,2.7
Completed,10.13,16.4,42.334715765,-71.099918112,11,27,0,18,4,8.83
Completed,3.99,16.4,42.336345566,-71.077888459,11,27,19,0,4,8.02
Completed,3.87,9.84,42.334389602,-71.100420356,11,27,19,0,4,5.68
Completed,4.33,780.64,42.33056003,-71.101193167,11,27,19,1,4,8.7
Completed,2.28,16.4,42.322772026,-71.10368561,11,27,19,12,4,10.03
Completed,4.69,16.4,42.334389602,-71.100891754,11,27,19,31,4,6.65
Completed,2.53,16.4,42.332649209,-71.109581105,11,27,19,32,4,7.63
Completed,2.54,16.4,42.317766165,-71.08127743,11,27,19,32,4,12.2
Completed,2.53,16.4,42.33259369,-71.110213771,11,27,19,32,4,7.55
Cancelled,3.07,16.4,42.331948032,-71.057205275,11,27,19,36,4,14.15
Completed,1.9,42.64,42.3302889,-71.1115919,11,27,19,44,4,9.73
Completed,5.55,665.84,42.333358806,-71.104301512,11,27,19,50,4,7.35
Completed,5.59,16.4,42.334715765,-71.099918112,11,27,19,52,4,5.97
Completed,6.0,16.4,42.332304942,-71.111870371,11,27,19,56,4,8.23
Cancelled,18.47,16.4,42.34167905,-71.098176017,11,27,19,58,4,9.1
Completed,4.49,16.4,42.332927794,-71.105652004,11,27,19,58,4,7.23
Completed,3.57,16.4,42.3343897,-71.1008916,11,27,19,59,4,6.4
Completed,12.23,16.4,42.325527274,-71.087974571,11,27,20,10,4,8.95
Completed,12.26,16.4,42.332919615,-71.096798033,11,27,20,10,4,6.75
Completed,6.06,16.4,42.334715765,-71.099918112,11,27,20,13,4,5.72
Completed,2.47,29.52,42.334389602,-71.100891754,11,27,20,21,4,5.9
Completed,2.32,16.4,42.323385801,-71.108574606,11,27,20,31,4,13.27
Cancelled,4.99,16.4,42.331626811,-71.099499017,11,27,20,57,4,7.45
Completed,5.36,16.4,42.333159534,-71.097775027,11,27,21,23,4,6.28
Completed,5.13,16.4,42.334388611,-71.100891083,11,27,21,26,4,6.15
Completed,4.54,16.4,42.33035604,-71.101941168,11,27,21,27,4,10.92
Completed,3.71,16.4,42.330356536,-71.101943851,11,27,21,27,4,11.2
Completed,6.0,16.4,42.348320675,-71.077461652,11,27,21,30,4,7.93
Completed,6.0,16.4,42.33322918,-71.109108031,11,27,21,39,4,7.13
Completed,5.2,16.4,42.319602165,-71.089100093,11,27,21,40,4,16.08
Completed,3.69,85.28,42.342459914,-71.101286039,11,27,21,49,4,8.52
Completed,16.08,16.4,42.314930003,-71.099166758,11,27,21,53,4,10.78
Completed,6.0,16.4,42.345821413,-71.094764583,11,27,22,10,4,8.52
Completed,6.0,16.4,42.334282781,-71.10085655,11,27,22,10,4,5.97
Completed,5.85,16.4,42.345821413,-71.094764583,11,27,22,10,4,8.52
Completed,5.78,16.4,42.345822404,-71.094763577,11,27,22,11,4,8.85
Completed,4.24,16.4,42.333191011,-71.08285524,11,27,22,24,4,6.67
Completed,5.61,16.4,42.323465373,-71.086720303,11,27,22,26,4,11.25
Completed,6.0,16.4,42.345821413,-71.094764583,11,27,22,52,4,8.52
Completed,5.69,16.4,42.345821413,-71.094764583,11,27,22,53,4,8.77
Completed,6.0,16.4,42.334388611,-71.100891083,11,27,22,54,4,5.9
Completed,4.2,16.4,42.32891843,-71.101913005,11,27,23,38,4,7.73
Completed,6.0,16.4,42.329579487,-71.104048379,11,27,23,54,4,8.22
Completed,4.51,16.4,42.329579487,-71.104048379,11,27,23,55,4,8.22
Completed,3.87,636.32,42.334389602,-71.100891754,11,27,23,56,4,6.15
Completed,3.38,16.4,42.329391358,-71.104064807,11,27,23,56,4,10.0
Completed,4.98,16.4,42.333191011,-71.08285524,11,27,23,59,4,6.67
Completed,19.64,16.4,42.333585835,-71.095915586,11,28,0,0,5,4.65
Completed,3.53,59.04,42.333191011,-71.08285524,11,28,0,1,5,6.18
Completed,17.59,16.4,42.325527274,-71.087974571,11,28,0,2,5,6.25
Completed,15.77,16.4,42.331699433,-71.105046496,11,28,0,3,5,6.77
Completed,13.43,16.4,42.334388611,-71.100891083,11,28,0,6,5,4.93
Completed,5.05,16.4,42.329579487,-71.104048379,11,28,1,5,5,7.28
Completed,2.58,16.4,42.329247348,-71.092820317,11,28,19,0,5,9.18
Completed,2.49,16.4,42.329579487,-71.104048379,11,28,19,0,5,7.98
Completed,2.5,16.4,42.346953106,-71.093556583,11,28,19,0,5,8.82
Completed,5.7,16.4,42.33335484,-71.10191334,11,28,19,0,5,6.75
Completed,4.18,16.4,42.331624828,-71.111551523,11,28,19,2,5,14.92
Completed,4.11,16.4,42.333464637,-71.103164926,11,28,19,2,5,7.1
Completed,4.06,715.04,42.331624828,-71.111551523,11,28,19,2,5,14.92
Completed,19.57,16.4,42.333585835,-71.095915586,11,28,19,13,5,5.15
Completed,16.23,16.4,42.334319958,-71.100715734,11,28,19,16,5,5.85
Completed,6.0,16.4,42.331949023,-71.098717824,11,28,19,19,5,6.3
Completed,6.0,16.4,42.331949023,-71.098717824,11,28,19,19,5,6.3
Completed,21.14,16.4,42.332899787,-71.097111851,11,28,19,21,5,6.18
Completed,4.35,16.4,42.345977774,-71.086433306,11,28,19,30,5,7.27
Completed,1.94,16.4,42.334389602,-71.100891754,11,28,19,30,5,6.18
Completed,2.02,16.4,42.3324957,-71.0968298,11,28,19,31,5,9.92
Completed,16.44,16.4,42.34693799,-71.088021845,11,28,19,41,5,5.82
Completed,6.0,16.4,42.330474766,-71.102851778,11,28,19,49,5,7.68
Completed,4.45,16.4,42.329579487,-71.104048379,11,28,19,50,5,9.88
Completed,2.98,16.4,42.319602165,-71.089100093,11,28,19,52,5,17.85
Completed,6.0,16.4,42.331626811,-71.099499017,11,28,19,54,5,7.2
Completed,5.77,16.4,42.330039521,-71.104419529,11,28,19,54,5,11.28
Completed,3.33,16.4,42.325577098,-71.08816769,11,28,19,55,5,17.18
Completed,4.61,16.4,42.34620575,-71.104419865,11,28,19,56,5,20.17
Completed,4.5,16.4,42.34620575,-71.104419865,11,28,19,56,5,20.42
Completed,11.89,16.4,42.334715765,-71.099918112,11,28,20,0,5,5.52
Completed,6.0,16.4,42.329924017,-71.104326658,11,28,20,9,5,8.03
Completed,6.09,711.76,42.348472818,-71.076935269,11,28,20,21,5,7.05
Completed,2.58,16.4,42.320255387,-71.104011498,11,28,20,28,5,10.82
Completed,2.51,16.4,42.334327641,-71.100604087,11,28,20,28,5,5.63
Completed,3.58,16.4,42.3444668,-71.097477,11,28,20,31,5,8.55
Completed,4.24,16.4,42.323385801,-71.108574606,11,28,20,31,5,10.68
Completed,1.83,16.4,42.331382673,-71.103317142,11,28,20,35,5,7.23
Completed,1.98,16.4,42.334282037,-71.100852862,11,28,20,36,5,6.25
Completed,1.88,16.4,42.334282037,-71.100852862,11,28,20,37,5,6.5
Completed,4.23,16.4,42.334110528,-71.101132818,11,28,21,4,5,5.9
Cancelled,2.22,16.4,42.33322918,-71.109108031,11,28,21,16,5,6.73
Completed,2.47,16.4,42.345829095,-71.088134833,11,28,21,20,5,7.05
Completed,2.22,16.4,42.345829095,-71.088134833,11,28,21,23,5,7.05
Completed,4.62,16.4,42.33028887,-71.111591756,11,28,21,25,5,8.17
Completed,4.61,16.4,42.33028887,-71.111591756,11,28,21,25,5,8.17
Completed,13.06,16.4,42.332097736,-71.109781265,11,28,21,26,5,7.53
Completed,6.0,16.4,42.348320675,-71.077461652,11,28,21,26,5,7.83
Completed,6.0,16.4,42.346938981,-71.088020168,11,28,21,27,5,5.82
Completed,6.18,16.4,42.326123423,-71.094279774,11,28,21,33,5,13.33
Completed,6.0,16.4,42.342586547,-71.097740158,11,28,21,59,5,7.23
Completed,5.8,16.4,42.342651474,-71.097770669,11,28,22,0,5,7.57
Completed,5.65,16.4,42.342651474,-71.097770669,11,28,22,0,5,7.57
Completed,4.83,16.4,42.342459914,-71.101286039,11,28,22,1,5,11.12
Completed,6.0,16.4,42.334253287,-71.097345874,11,28,22,4,5,5.9
Completed,9.67,16.4,42.323465373,-71.086720303,11,28,22,13,5,9.78
Completed,6.0,16.4,42.345821413,-71.094764583,11,28,22,40,5,8.42
Completed,6.0,16.4,42.345821413,-71.094764583,11,28,22,40,5,8.42
Completed,6.0,16.4,42.33322918,-71.109108031,11,28,22,48,5,6.73
Completed,4.2,826.56,42.342459914,-71.101286039,11,28,22,51,5,8.43
Completed,2.22,16.4,42.334388611,-71.100891083,11,28,22,55,5,5.93
Completed,2.22,16.4,42.33197604,-71.097139008,11,28,22,56,5,5.93
Completed,6.0,16.4,42.33263409,-71.110542342,11,28,23,10,5,7.17
Completed,6.0,16.4,42.330810616,-71.111824103,11,28,23,38,5,8.0
Completed,12.87,16.4,42.325527274,-71.087974571,11,28,23,48,5,8.95
Completed,10.78,16.4,42.325786556,-71.088150591,11,28,23,50,5,9.15
Completed,6.0,16.4,42.332458611,-71.111885123,11,28,23,54,5,7.85
Completed,4.79,16.4,42.332400613,-71.111777499,11,28,23,55,5,8.1
Completed,22.75,16.4,42.321415552,-71.102678776,11,28,23,59,5,10.78
Completed,2.22,16.4,42.329579487,-71.104048379,11,28,23,59,5,8.4
Completed,14.0,16.4,42.336456597,-71.083626039,11,29,0,23,6,7.37
Completed,6.0,16.4,42.328865138,-71.10191334,11,29,4,47,6,6.87
Completed,3.58,705.2,42.33166969,-71.109340377,11,29,19,1,6,7.9
Cancelled,6.08,800.32,42.31862046,-71.096397713,11,29,19,16,6,10.7
Completed,4.24,16.4,42.346953106,-71.093556583,11,29,19,26,6,8.82
Completed,4.3,16.4,42.346982346,-71.122059748,11,29,19,29,6,18.58
Completed,4.01,16.4,42.33322918,-71.109108031,11,29,19,30,6,6.73
Completed,8.27,16.4,42.325527274,-71.087974571,11,29,19,51,6,8.95
Completed,6.4,16.4,42.327909108,-71.099150665,11,29,19,54,6,7.15
Completed,4.11,16.4,42.334388611,-71.100891083,11,29,19,56,6,4.97
Completed,3.63,16.4,42.329579487,-71.104048379,11,29,19,57,6,8.32
Completed,6.0,121.36,42.332511898999996,-71.111663841,11,29,19,59,6,7.95
Completed,5.9,16.4,42.3342829,-71.1008566,11,29,19,59,6,6.0
Completed,5.86,16.4,42.3295795,-71.1040483,11,29,19,59,6,8.15
Completed,5.36,16.4,42.321415552,-71.102678776,11,29,20,0,6,21.73
Completed,27.72,16.4,42.333409862,-71.102809198,11,29,20,1,6,6.48
Completed,6.0,36.08,42.318679709,-71.096504331,11,29,20,5,6,10.7
Completed,22.7,16.4,42.331446868,-71.109340377,11,29,20,6,6,8.83
Completed,3.57,16.4,42.3335081,-71.10182,11,29,20,7,6,6.73
Completed,22.94,39.36,42.317766165,-71.08127743,11,29,20,9,6,19.5
Completed,19.61,42.64,42.333191011,-71.08285524,11,29,20,12,6,1.65
Cancelled,23.79,16.4,42.345510918,-71.084991284,11,29,20,14,6,6.08
Completed,23.47,16.4,42.312343629,-71.097084023,11,29,20,21,6,22.43
Cancelled,8.87,16.4,42.334389602,-71.100891754,11,29,20,26,6,5.68
Completed,7.7,944.64,42.342459914,-71.101286039,11,29,20,27,6,11.72
Completed,4.84,16.4,42.335063985,-71.095962524,11,29,20,30,6,3.42
Completed,4.74,16.4,42.331626811,-71.099499017,11,29,20,30,6,6.83
Completed,4.89,16.4,42.33164317,-71.099684425,11,29,20,34,6,9.65
Cancelled,30.37,16.4,42.343082418,-71.096176095,11,29,20,36,6,7.85
Completed,4.8,16.4,42.334881573,-71.098692343,11,29,20,36,6,6.87
Completed,27.39,16.4,42.334282781,-71.10085655,11,29,20,39,6,14.8
Cancelled,19.29,16.4,42.343711855,-71.083358824,11,29,20,47,6,2.18
Completed,6.0,16.4,42.3351743,-71.0964042,11,29,20,58,6,4.98
Completed,1.99,16.4,42.346938981,-71.088020168,11,29,21,14,6,11.12
Completed,2.47,829.84,42.333255205,-71.108666137,11,29,21,18,6,6.62
Cancelled,6.97,0.0,42.343711855,-71.083358824,11,29,21,23,6,3.68
Completed,1.89,16.4,42.334389602,-71.100891754,11,29,21,24,6,5.93
Completed,11.91,16.4,42.332097736,-71.109781265,11,29,21,24,6,7.53
Completed,8.85,16.4,42.348320675,-71.077461652,11,29,21,27,6,7.4
Completed,7.13,16.4,42.333508011,-71.101820134,11,29,21,28,6,14.7
Cancelled,29.04,692.08,42.337756984,-71.127266251,11,29,21,34,6,12.1
Completed,23.29,672.4,42.331905153,-71.110085025,11,29,21,39,6,9.47
Completed,1.69,16.4,42.333464637,-71.103164926,11,29,21,42,6,7.6
Completed,14.81,6.56,42.319602165,-71.089100093,11,29,21,48,6,8.75
Completed,6.0,16.4,42.332366905,-71.111145169,11,29,21,51,6,7.53
Completed,2.47,16.4,42.334389602,-71.100891754,11,29,21,52,6,5.68
Completed,21.94,16.4,42.342651474,-71.097770669,11,29,21,59,6,7.23
Completed,25.94,16.4,42.342651474,-71.097770669,11,29,22,0,6,7.48
Completed,2.02,16.4,42.33145009,-71.109597869,11,29,22,1,6,20.78
Completed,2.11,636.32,42.334389602,-71.100891754,11,29,22,2,6,6.43
Completed,4.42,616.64,42.358197067,-71.062351428,11,29,22,9,6,14.1
Completed,6.0,688.8,42.322688983,-71.109105013,11,29,22,38,6,11.12
Completed,3.71,16.4,42.33335484,-71.10191334,11,29,22,40,6,6.48
Completed,6.0,16.4,42.346953106,-71.093556583,11,29,22,44,6,8.82
Completed,7.04,16.4,42.333191011,-71.08285524,11,29,23,0,6,6.52
Completed,6.78,16.4,42.334388611,-71.100891083,11,29,23,0,6,13.2
Completed,5.29,16.4,42.33263409,-71.110542342,11,29,23,2,6,16.58
Completed,3.5,16.4,42.334388611,-71.100891083,11,29,23,4,6,12.53
Completed,3.5,16.4,42.33197604,-71.097139008,11,29,23,4,6,10.9
Completed,10.55,16.4,42.328760043,-71.101972014,11,29,23,17,6,7.45
Completed,4.84,52.48,42.32891843,-71.10191334,11,29,23,24,6,7.78
Completed,6.0,16.4,42.332359222,-71.111976653,11,29,23,55,6,7.78
Completed,5.24,16.4,42.332400613,-71.111777499,11,29,23,56,6,8.43
Completed,4.84,16.4,42.332458611,-71.111885123,11,29,23,57,6,9.02
Completed,3.75,16.4,42.325577098,-71.08816769,11,29,23,58,6,18.7
Completed,3.05,16.4,42.334388611,-71.100891083,11,29,23,58,6,6.68
Completed,2.51,16.4,42.334389602,-71.100891754,11,29,23,59,6,6.93
Completed,14.12,36.08,42.332649209,-71.109967008,11,30,0,13,0,7.2
Completed,12.65,16.4,42.338631081,-71.083127148,11,30,0,14,0,5.25
Completed,10.46,16.4,42.335238218,-71.099031307,11,30,0,16,0,11.45
Completed,15.5,16.4,42.334516499,-71.095211506,11,30,0,32,0,4.6
Completed,4.73,16.4,42.334319958,-71.10072311,11,30,19,0,0,6.1
Completed,4.72,16.4,42.343201615,-71.09623678,11,30,19,0,0,8.2
Completed,4.66,16.4,42.331949023,-71.098717824,11,30,19,0,0,6.92
Completed,4.64,16.4,42.334222802,-71.100930646,11,30,19,0,0,6.23
Completed,4.89,16.4,42.331949023,-71.098717824,11,30,19,0,0,17.37
Completed,4.76,16.4,42.329694744,-71.100432761,11,30,19,0,0,22.8
Completed,4.73,16.4,42.3314468,-71.1093404,11,30,19,0,0,25.07
Completed,5.81,16.4,42.333515198,-71.111351028,11,30,19,0,0,12.55
Completed,5.65,16.4,42.328765992,-71.101997495,11,30,19,1,0,8.37
Completed,5.44,16.4,42.331455295,-71.111328229,11,30,19,1,0,13.28
Completed,5.31,16.4,42.333108973,-71.097813584,11,30,19,1,0,7.13
Completed,4.69,16.4,42.334282037,-71.100852862,11,30,19,1,0,7.42
Completed,5.34,16.4,42.334282037,-71.100852862,11,30,19,3,0,6.42
Completed,2.28,16.4,42.341508552,-71.098272242,11,30,19,7,0,23.42
Completed,2.28,16.4,42.331352186,-71.111534089,11,30,19,8,0,11.57
Completed,21.69,16.4,42.332649209,-71.109967008,11,30,19,10,0,7.63
Completed,21.65,16.4,42.332649209,-71.109581105,11,30,19,10,0,7.63
Completed,20.18,16.4,42.323465373,-71.086720303,11,30,19,12,0,17.42
Completed,1.02,75.44,42.3343897,-71.1008916,11,30,19,14,0,6.65
Completed,13.86,16.4,42.322832016,-71.108704023,11,30,19,18,0,15.95
Completed,12.97,16.4,42.322832,-71.108704,11,30,19,19,0,17.02
Completed,11.32,16.4,42.320799279,-71.097127274,11,30,19,35,0,10.5
Completed,4.99,603.52,42.345611278,-71.079154797,11,30,19,36,0,6.5
Completed,4.86,16.4,42.34570569,-71.079083048,11,30,19,36,0,6.65
Completed,6.99,52.48,42.327057915,-71.107256971,11,30,19,40,0,13.23
Completed,6.71,16.4,42.33112961,-71.101905294,11,30,19,40,0,9.97
Completed,5.12,16.4,42.334282781,-71.10085655,11,30,19,42,0,6.97
Completed,5.81,16.4,42.333508011,-71.101820134,11,30,19,43,0,8.8
Completed,12.92,16.4,42.348320675,-71.077461652,11,30,19,45,0,7.93
Completed,16.35,16.4,42.346595783,-71.093429513,11,30,19,45,0,8.92
Completed,11.26,16.4,42.32891843,-71.101913005,11,30,19,46,0,17.72
Completed,15.49,16.4,42.325527274,-71.087974571,11,30,19,47,0,22.05
Completed,23.29,16.4,42.351777997,-71.123681813,11,30,19,48,0,21.22
Completed,4.27,16.4,42.333508011,-71.101820134,11,30,19,50,0,8.8
Completed,10.37,16.4,42.3343897,-71.1008916,11,30,19,52,0,16.68
Completed,19.76,16.4,42.331223548,-71.105235256,11,30,19,52,0,10.77
Completed,18.27,16.4,42.332400613,-71.111777499,11,30,19,53,0,14.85
Completed,8.52,16.4,42.3343897,-71.1008916,11,30,19,54,0,15.47
Completed,7.11,16.4,42.332893343,-71.096725613,11,30,19,55,0,16.93
Completed,16.5,16.4,42.329393093,-71.104067154,11,30,19,55,0,7.67
Completed,34.21,16.4,42.32964294,-71.103003658,11,30,19,56,0,17.0
Completed,5.22,6.56,42.334327641,-71.100604087,11,30,19,57,0,14.1
Completed,37.89,16.4,42.347058171,-71.091086268,11,30,20,0,0,6.38
Cancelled,37.8,16.4,42.343791897,-71.09810628,11,30,20,0,0,8.83
Completed,30.2,16.4,42.329579487,-71.104048379,11,30,20,0,0,17.02
Cancelled,37.79,16.4,42.326080292,-71.086502038,11,30,20,3,0,20.78
Completed,21.2,32.8,42.334282781,-71.10085655,11,30,20,9,0,12.62
Completed,18.34,16.4,42.334282781,-71.10085655,11,30,20,12,0,11.87
Completed,18.18,800.32,42.334282781,-71.10085655,11,30,20,12,0,14.53
Completed,28.61,16.4,42.334282781,-71.10085655,11,30,20,14,0,12.82
Completed,39.76,16.4,42.333240581,-71.097358614,11,30,20,21,0,6.15
Cancelled,36.3,16.4,42.33056003,-71.101193167,11,30,20,24,0,8.98
Completed,14.4,16.4,42.328449216,-71.092847139,11,30,20,28,0,18.2
Completed,35.53,16.4,42.360464941,-71.070599556,11,30,20,28,0,22.32
Completed,35.54,16.4,42.360464941,-71.070599556,11,30,20,29,0,22.57
Completed,12.96,16.4,42.34620575,-71.104419865,11,30,20,29,0,10.47
Completed,39.32,16.4,42.332400613,-71.111777499,11,30,20,34,0,8.3
Cancelled,37.16,16.4,42.325577098,-71.08816769,11,30,20,37,0,15.9
Completed,33.33,16.4,42.332294036,-71.111272238,11,30,20,40,0,6.38
Completed,2.78,16.4,42.323385801,-71.108574606,11,30,20,43,0,10.92
Completed,26.07,16.4,42.331624828,-71.111551523,11,30,20,48,0,6.45
Completed,28.13,52.48,42.345721797,-71.088078506,11,30,20,52,0,6.98
Cancelled,4.71,16.4,42.33437721,-71.09658815,11,30,20,53,0,6.52
Completed,6.65,9.84,42.331536344,-71.108667143,11,30,21,7,0,15.77
Completed,6.0,16.4,42.335238218,-71.099031307,11,30,21,15,0,6.4
Completed,3.84,16.4,42.33056003,-71.101193167,11,30,21,17,0,12.58
Completed,16.98,16.4,42.334250809,-71.100681201,11,30,21,20,0,5.93
Completed,16.99,16.4,42.332097736,-71.109781265,11,30,21,21,0,10.63
Completed,13.29,879.04,42.332589229,-71.105789132,11,30,21,24,0,5.47
Completed,8.34,777.36,42.33166969,-71.109340377,11,30,21,29,0,9.37
Completed,3.17,623.2,42.3223192,-71.1098259,11,30,21,35,0,17.8
Completed,30.12,16.4,42.3432016,-71.0962369,11,30,21,37,0,8.15
Completed,4.31,16.4,42.330490381,-71.10304255,11,30,21,41,0,10.15
Completed,2.28,16.4,42.333464637,-71.103164926,11,30,21,44,0,6.88
Completed,6.0,16.4,42.348320675,-71.077461652,11,30,21,47,0,7.93
Completed,2.09,16.4,42.330395202,-71.102878936,11,30,21,48,0,10.08
Completed,13.04,665.84,42.331905153,-71.110085025,11,30,21,54,0,14.35
Completed,5.23,16.4,42.348320675,-71.077461652,11,30,22,3,0,7.93
Completed,5.32,16.4,42.3483206,-71.0774615,11,30,22,3,0,8.18
Completed,11.6,928.24,42.333048745,-71.097488366,11,30,22,20,0,6.35
Completed,11.6,16.4,42.34353938,-71.097980551,11,30,22,20,0,8.83
Completed,13.79,16.4,42.343711855,-71.083358824,11,30,22,43,0,4.28
Completed,6.0,16.4,42.33335484,-71.10191334,11,30,22,56,0,6.8
Completed,4.77,16.4,42.319460612,-71.080917343,11,30,22,57,0,17.28
Completed,5.32,16.4,42.334388611,-71.100891083,11,30,23,2,0,5.9
Completed,6.0,59.04,42.345843715,-71.0863401,11,30,23,5,0,7.38
Completed,2.68,16.4,42.333191011,-71.08285524,11,30,23,22,0,6.67
Completed,4.3,16.4,42.322830776,-71.093964614,11,30,23,33,0,12.2
Completed,4.8,16.4,42.334389602,-71.100891754,11,30,23,50,0,5.9
Completed,3.57,16.4,42.33628658,-71.077975295,11,30,23,51,0,8.1
Completed,2.63,16.4,42.343711855,-71.083358824,11,30,23,52,0,4.48
Completed,2.65,16.4,42.340877606,-71.089233533,11,30,23,52,0,5.42
Completed,3.24,16.4,42.312343629,-71.097084023,11,30,23,52,0,12.03
Completed,3.33,16.4,42.33392613,-71.097181253,11,30,23,54,0,6.2
Completed,2.68,16.4,42.328765992,-71.101997495,11,30,23,55,0,11.37
Completed,0.98,16.4,42.334715765,-71.099918112,12,1,0,1,1,7.53
Completed,2.33,16.4,42.32891843,-71.10191334,12,1,0,2,1,11.02
Completed,6.71,16.4,42.331623093,-71.097618118,12,1,0,9,1,5.57
Completed,6.92,16.4,42.334389602,-71.100891754,12,1,0,10,1,7.98
Completed,6.53,16.4,42.343711855,-71.083358824,12,1,0,30,1,3.83
Completed,6.66,114.8,42.343711855,-71.083358824,12,1,0,31,1,4.08
Completed,2.16,16.4,42.32891843,-71.101913005,12,1,0,37,1,7.3
Completed,5.01,410.0,42.365324468,-71.103579327,12,1,1,4,1,13.05
Completed,6.0,16.4,42.342269,-71.078341,12,1,1,18,1,5.95
Completed,5.85,1151.28,42.334282781,-71.10085655,12,1,19,0,1,6.17
Cancelled,5.27,1036.48,42.331990167,-71.096795686,12,1,19,0,1,6.25
Completed,3.69,16.4,42.33392613,-71.097181253,12,1,19,0,1,6.32
Completed,5.67,16.4,42.32884754,-71.100462265,12,1,19,0,1,8.5
Completed,5.66,547.76,42.331534361,-71.111606508,12,1,19,0,1,11.4
Completed,26.4,16.4,42.326585961,-71.086513102,12,1,19,0,1,11.5
Completed,5.15,16.4,42.338557228,-71.069070697,12,1,19,1,1,22.25
Completed,26.22,16.4,42.326585961,-71.086513102,12,1,19,1,1,11.75
Completed,4.16,16.4,42.333507515,-71.10182181,12,1,19,2,1,8.52
Completed,1.38,16.4,42.33056003,-71.101193167,12,1,19,4,1,13.42
Completed,2.28,16.4,42.334319958,-71.10072311,12,1,19,5,1,6.85
Cancelled,29.74,16.4,42.332458611,-71.111885123,12,1,19,14,1,8.3
Cancelled,26.23,16.4,42.332400613,-71.111777499,12,1,19,17,1,6.62
Completed,6.0,16.4,42.333436134,-71.101695411,12,1,19,22,1,6.73
Completed,11.3,16.4,42.32557685,-71.088165343,12,1,19,28,1,8.95
Completed,5.99,16.4,42.3331243,-71.1022909,12,1,19,38,1,7.08
Completed,4.29,16.4,42.334282781,-71.10085655,12,1,19,45,1,5.97
Completed,3.91,16.4,42.322501329,-71.10349115,12,1,19,46,1,10.0
Completed,9.43,16.4,42.333267101,-71.08300779,12,1,19,49,1,6.67
Cancelled,9.26,16.4,42.336456349,-71.083625704,12,1,19,49,1,7.97
Cancelled,8.38,16.4,42.336456597,-71.083626039,12,1,19,50,1,9.3
Cancelled,10.33,16.4,42.346982346,-71.122059748,12,1,19,53,1,18.78
Completed,2.7,16.4,42.360464941,-71.070599556,12,1,19,54,1,25.83
Cancelled,2.61,16.4,42.336456597,-71.083626039,12,1,19,54,1,8.22
Completed,28.63,16.4,42.3470357,-71.0933977,12,1,19,55,1,18.0
Cancelled,27.17,16.4,42.333508011,-71.101820134,12,1,19,57,1,13.68
